Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
AA5052-H32,1.4981659028677565,46.2339347143245,square,14.556959464568378,269.4833531627788,197.4238750527346,390.2245926320367,0.13384853424336274,0.6809933690465383,1,1008.8785914570685,747.1560836953182,0.2108744845314276,1.0,1.251658616118797,,0.2549231597127806,1.3090218134419422,89.97516698901723,0.4666666666666667
AA5052-H32,1.4914731172179272,46.494727079567284,square,14.312708933024409,263.2568086563921,195.833733315429,421.10135407292984,0.126641986520714,0.671924247104148,1,996.986950573947,662.929670459873,0.20831183763233715,1.0,1.27305367523262,6.340774779798054,0.29497949642134347,1.0440311657895225,89.98988696334759,0.4666666666666667
AA5052-H32,1.4889425832743333,47.648882541506815,square,14.30443164931662,264.4637496844589,195.43733114199907,442.81288279907795,0.12364275316302939,0.6852698174642803,1,987.9409856274627,0.0,0.19766185722656693,1.0,1.3592176154274749,6.127366332905092,0.2150130990839161,,89.99021940897524,0.4666666666666667
AA5052-H32,1.4975837540501382,41.10176047855674,circle,14.160265611880984,264.61423931748834,197.12783804951096,328.8226732185016,0.14245215205780348,0.6266436190126715,1,1321.1032524179907,36.49231296104027,0.30726186567191505,1.0,1.4379218975811165,11.039871660517695,0.23117610771897443,1.0133313006186393,88.2373538350944,0.46739693404458427
AA5052-H32,1.506723061973572,41.00786678265554,circle,14.363617468206645,265.15733114851344,196.1478944122129,373.7710682039428,0.1345586341980069,0.6670865176614625,1,1437.2587717842732,477.48073823881396,0.2212963160951932,1.0,1.4207508715265202,10.997004345249861,0.20415153093846708,0.9426824267805396,87.79185622929718,0.5666666666666667
AA5052-H32,1.4991151852279152,33.86238025163627,circle,14.258410326703476,263.66584717962775,197.28744580930487,328.7555603457893,0.1414332756835384,0.6234254419067831,1,2081.910220637737,272.7269737749508,0.4974086310744983,1.0,1.704298960939002,12.10450825372474,0.2696879358969593,0.9358813592691526,84.99098434148067,0.48659519602848383
AA5052-H32,1.5006866971918167,34.96768306540261,square,14.413522909131714,264.34231041925034,195.6179962338532,328.26722099803436,0.14314315840742495,0.6251740717701108,1,2226.966724301582,2.8022576502326992,0.3775085114373275,3.0,1.7021863675959246,14.567701682022811,0.2149289782977165,1.0482972942590851,86.3052515227673,0.5041591735465945
AA5052-H32,1.500661795243758,38.25711673078455,square,14.362980991453993,263.31940019764335,195.63324849790175,328.4855205659403,0.14250146406991407,0.6255677954579808,1,1008.8494794751632,0.0,0.24021200083417,1.0,1.5560957635239456,11.007807049877586,0.22474342983672863,0.9433099366043408,86.34353529989227,0.522501578363794
AA5052-H32,1.219878016636181,32.50555708865384,circle,19.013590491086653,236.72586949087332,164.4582704387916,334.13972750622327,0.17676052708461712,0.6762934635515875,1,824.4980256077564,0.0,0.24786916758353691,1.0,1.547795546315147,10.93637234413117,0.2309847120546817,0.9447725372685167,86.8331570747783,0.5
AA5052-H32,0.9476491265230637,14.254819090917366,circle,23.6116681905807,209.64705536560353,131.0014157017294,345.5500045596873,0.21425072610176316,0.7246799278454317,1,1834.1257699365651,4658.652339109972,0.4949182634808375,1.0,3.5551241198050008,13.010473442582576,,0.8916619331815173,88.87909506770227,0.6000000000000001
AA5052-H32,1.4956542703065066,38.239242029111075,circle,14.400949262835995,266.37663099534217,196.52221706411476,344.0972814061346,0.14065153813956485,0.6413283495055342,1,2562.5839553354967,212.72365689484974,0.6265340621024111,1.0,1.5175770318166415,10.990303923299317,0.254147729535337,1.0793237247639331,86.16403363228217,0.5666666856884434
AA5052-H32,1.4959605998266976,40.87571860791487,circle,14.306426219966566,266.93234694292886,195.94197276976212,363.8002631548951,0.13691762333387766,0.6583777118631883,1,1566.8633337633541,715.4161288845268,0.5062964303850536,1.0,1.4069512642317532,11.027472744813567,0.2727486605954432,1.1255763337147482,87.40259376844264,0.5333333333333334
AA5052-H32,1.4973580971182434,45.94835045923432,square,14.546596440664834,269.44646916273064,197.03593798406672,386.1578262201953,0.13489997737883228,0.6782730271172818,1,985.5888478664511,721.6051271168077,0.1945336177711613,1.0,1.2503201797558612,,0.2537621338928142,1.3042326775608437,90.01438032632042,0.4666666666666667
AA5052-H32,1.5008993651250064,38.42730089831286,circle,14.59989379084016,267.6407845404176,197.5607522208589,364.0887703789568,0.137585966378517,0.6568528821012389,1,2183.529815927876,439.05152446512005,0.36938673803455735,1.0,1.560267535831023,12.950384710894093,0.2695647818811285,1.0688316497872608,87.13678480152646,0.4333333333333334
AA5052-H32,1.1578444367481306,28.456872065370014,circle,20.08386979936568,230.45036907691812,155.56075346698628,337.40125127921,0.18491057441353576,0.6872707977635266,1,1249.543198007175,2957.3064528599066,0.20663774747306626,1.0,2.2639515224487994,16.879782148846257,0.21569377175377172,0.8104909873747838,89.96903681442434,0.5666666666666667
AA5052-H32,1.30101431879597,35.24638576003417,circle,17.682783548714113,243.64812314278007,171.4666307650857,391.0705637847118,0.15978573998946322,0.7142293191261596,1,1165.3915588567534,1792.0534492299369,0.20793800983552435,1.0,1.8607351856202952,16.91352357489885,0.2157637222604489,,90.04260327047686,0.5333333333333333
AA5052-H32,1.4944832939795685,42.16649919267456,square,14.358839011899406,264.0792665545123,196.17475337539324,384.38444226093776,0.13329223727545844,0.6785268369596906,1,991.9425653054094,311.49102225936963,0.3638825247751856,1.0,1.3598854800555598,11.033882672493673,0.22421455955441574,0.9447167655070342,88.3948503029708,0.5
AA5052-H32,1.3320842844667795,30.32365378621832,circle,17.07582960368043,247.64460491765695,176.17024248413645,332.86953469020324,0.1633553925575021,0.6535319597405458,1,1133.8638490142935,2177.8238236493307,0.7475733192231503,1.0,2.169864182115364,10.995114371593308,0.24947739804826818,0.9546801315470562,86.13245459956293,0.500000000000674
AA5052-H32,1.4968224896029025,46.25470996009083,square,14.328699354008021,265.4528505695948,196.94905894333803,364.8454983819545,0.1374927564073565,0.6601966369243677,1,943.5260031113929,459.4132769270433,0.19796662466447107,1.0,1.2507102705325088,6.394459454308412,0.27042236854958795,,90.01602692613187,0.4666666666666667
AA5052-H32,1.5046031352869764,39.66025573559319,square,14.240642090207094,263.8440328336434,197.39087548086667,327.6321191727777,0.14232257514173577,0.6276651807490409,1,998.8846631915848,625.7888178376337,0.4017347725697418,1.0,1.4659737495641414,10.91810730014655,0.26968132892791413,0.9940679621878312,86.756062259421,0.472363847555231
AA5052-H32,1.487737324738914,48.163983249900916,square,14.230543348789002,265.0582088412653,197.1982804635785,424.3951841615757,0.12588042161845353,0.7000185523072804,1,997.3037638599169,733.1908352648552,0.21089456536763646,1.0,,6.3167683936743355,0.3097492422413937,,,0.4666666666666667
AA5052-H32,1.4793167486051662,41.28147768834459,circle,14.459974811296656,263.7891664381728,195.80489748694947,328.3733729716079,0.14410849921629204,0.6267529840939606,1,1330.8420993664072,371.6267848411709,0.21599620848056844,1.0,1.379128226918231,10.971911111904502,0.20645232878829556,1.035096727286831,88.3584063048131,0.4673339352606243
AA5052-H32,1.5038691074706398,42.17870258580025,circle,14.491377832291892,268.0447478280738,196.97259203740646,373.2684206211345,0.13496981592194504,0.6667449063646156,1,1470.133573357888,572.2656766546962,0.3334388133174122,1.0,1.3824012105618246,10.875281083163863,0.2654523038669481,1.1721489467933361,87.81227764303677,0.4666666666666667
AA5052-H32,1.4991871432710777,43.156726456783694,square,14.388111115896036,263.47172680870756,195.89973264208663,428.5746691789938,0.12639959606646636,0.6789015186677123,1,1608.0164912153423,0.7657594033964314,0.2954447249333574,1.0,1.800762309907587,8.135892972711517,0.21456468492423952,0.8947432546893191,85.03578261727375,0.5
DDQ Steel,1.0027263627744847,42.56821889064934,circle,30.79947309654358,327.29154917312826,205.79222917279046,518.9876442065902,0.17585406183850671,1.18,1,1000.0,67.66518170612798,0.4996543077594321,4.0,1.6321610466874703,42.68826622470123,1.05225251738908,0.6964691908227602,82.86246449586478,0.5
DDQ Steel,0.6322052846675746,39.71924320127049,circle,44.58445313911934,323.3795061719426,221.60557105490105,519.5148304535436,0.18861492510759784,1.18,0,,252.42276267063616,0.7558202307911855,4.0,,10.345953053358343,,0.34070206687503607,80.02184424382051,0.5
DDQ Steel,0.9925987961720049,40.33513170876757,circle,22.112722114568616,323.976881671919,197.8561954352784,519.4426459572182,0.18668571966245553,1.18,1,,249.51902648473794,0.7236294164447908,4.0,,10.24301276889766,,0.6844022697518216,80.06621374818114,0.5
DDQ Steel,0.9955936287230713,63.97339927328526,circle,30.766999617716614,327.1135522328269,206.40835610938396,519.0047651811554,0.17617643365332114,1.18,1,1000.0,159.70295226588047,0.5018585457028862,4.0,1.612619005376225,28.6686217892634,0.7642083998565677,0.5800896659372519,89.77909452452823,0.5
DDQ Steel,1.001317363578127,45.05370217876388,circle,30.622867599542747,327.2341330356237,205.82198804374323,519.0084748796646,0.17600202968121853,1.1800000000000002,1,1000.0,61.22657859824362,0.49555142279247055,4.0,1.5359591956899505,38.37810467298578,0.949630275711902,0.6950210199839296,82.55995327756851,0.5
DDQ Steel,0.4868914517056441,38.05782533835527,circle,50.42153009096906,321.8969410617219,228.37322155952043,519.7578552874885,0.1940271898816373,1.18,0,,251.54844710797795,0.8811862182425504,4.0,1.4639390551010174,18.87572627527636,0.6537591976981738,0.3402173004571721,70.016222440781,0.5
DDQ Steel,1.0008826502591226,59.311956951952446,circle,30.706357586333556,327.2087805396696,205.7271903150807,519.0020383797774,0.17598242203975065,1.18,1,1000.0,135.06646873340324,0.49886751549644565,4.0,1.7549037750634653,36.04675298475978,0.9639564945913619,0.5023870753598491,89.91571143475626,0.5
DDQ Steel,1.0076631438407861,52.114542650329426,circle,30.68896628687919,327.21557394198334,206.06167242774058,518.9970599302378,0.1760273089622162,1.18,1,,250.37606656065302,0.5052193019639188,4.0,1.7311381110969524,34.47258304961707,0.6575543619138264,0.7025721952863373,84.90044349752328,0.5
DDQ Steel,0.995957984230405,56.670920325377786,circle,30.36560518593561,327.2240742116409,206.01691147761844,518.9932623571374,0.17633324536814854,1.18,1,,252.11691789850062,0.4981316213209481,4.0,1.8766908646845748,40.22897546147176,0.6483488416560792,0.6971696400652312,89.90546829943648,0.5
DDQ Steel,1.0050865606034964,61.4991258132553,circle,31.375809686302286,327.2149710325633,205.6394749685591,519.0097317268151,0.1759034279895605,1.18,1,,251.49996425727232,0.5036548032213912,4.0,1.482950604643027,29.10136638165593,0.6547663815665212,0.5953177080613788,83.36322573130933,0.5
DDQ Steel,0.9976986728458138,60.166408531276005,circle,30.698495683348444,327.23692201086334,205.80104759116628,518.9881193062156,0.17611947071733375,1.18,1,,248.76859568533186,0.49499001667331105,4.0,1.7806604185587602,36.23626731776342,0.6483239398687461,0.5484589277649973,90.0846096745468,0.5
DDQ Steel,0.49179294743605,36.60609468279815,circle,49.92293485399095,321.7554244446142,227.62815080909462,519.7301982606168,0.19359611402972862,1.18,0,1000.0,0.0,0.8632359143482582,4.0,1.4651361908027976,18.19077510125453,1.051021007393518,0.33908772204939525,80.06024297174001,0.5000000000000638
DDQ Steel,0.6422593022360291,52.012550176290276,circle,44.23633458311178,323.408292481829,221.58691535082446,519.5126310950625,0.18828807108516088,1.18,0,,246.61010548395132,0.7635550185518792,4.0,1.5196698360284455,15.398156141399362,,0.6422593022360291,90.05889952172348,0.5
DDQ Steel,1.0049500867850625,63.67398716234041,circle,30.675658242388923,327.00764830267104,206.18457715364906,518.9998304847877,0.175963814874691,1.18,1,,247.85681087087679,0.500905317245608,4.0,1.683181591908191,31.374884181395192,0.6515154457721253,0.6083850193396695,90.04693240581264,0.5
DDQ Steel,1.0042925227291637,45.713801757053474,circle,24.705045760406794,324.6796913049593,200.32670287019877,519.3281070557939,0.1838678643713396,1.18,1,,248.6121412354033,0.6664982369208248,4.0,2.053672227693945,36.90581049964649,0.6584875573518645,0.7030044667618407,89.9471430646143,0.5
DDQ Steel,1.0040135317474201,49.89762466255493,circle,30.64055613383919,327.12023638652835,206.15531400844222,519.0173620572897,0.1757933413063673,1.18,1,,252.34265904968527,0.49406461306831667,4.0,2.063247997963044,49.788317319570154,0.6461434551878739,0.7028093683495981,89.96884904136941,0.5
DDQ Steel,0.9944478408347861,35.08678707886181,circle,11.81220888094544,320.01121759765647,188.42516715956094,520.0080215276641,0.19978214262503163,1.1799999999999997,0,,,1.0051289210793983,,,10.26045267831436,,,,0.5000000000008396
DDQ Steel,0.6615754537018262,40.2754120697267,circle,43.2814558824467,323.68309380241055,220.41387937495986,519.4896973569319,0.18758568945987764,1.18,1,,248.78033881710698,0.7371576268322351,4.0,,9.561744539496985,,0.3343189025882713,79.90013898246261,0.5
DDQ Steel,0.6362049321803275,46.93373925377085,circle,44.65433912857663,323.3145778699323,221.5594956062451,519.5346625181945,0.1885974490356053,1.18,0,,254.97626634279982,0.7582160849359895,4.0,1.7234236224955521,21.314222470074935,0.6504671204717277,0.5374998500352681,89.7861496105625,0.5
DDQ Steel,0.9928556701713115,49.98411550181258,circle,31.20719186134423,327.2536101644222,205.95804461963942,518.9952950552663,0.17620811151245136,1.18,1,,248.35369382872594,0.5036388466166264,4.0,1.5227631455751214,22.03566776312794,,0.6886144841989326,82.2278440132705,0.5
DDQ Steel,1.0044430774074058,37.79160207708591,circle,20.595990024683733,323.5461831549705,196.52608053631593,519.5030223712977,0.18826330706204955,1.18,0,1000.0,0.9239816870251011,0.7554294661107521,4.0,1.4752055482975401,25.03814438032535,1.0497193022540197,0.6925593819435042,80.0616874736531,0.5000002024719601
DDQ Steel,0.6639548135261583,35.835275493555955,circle,33.06715288120559,319.93730697472864,210.23112611961096,519.9863456843498,0.20006595555060297,1.18,0,,,0.9998120927901477,,,10.28693533556429,,,,0.5000525229207861
DDQ Steel,1.006226118799283,54.74762912793213,circle,30.717785774403424,327.18248829684524,205.9328620899122,519.001321998492,0.175511292295838,1.18,1,,248.06602598907526,0.5064058337204896,4.0,1.6366630650821208,37.53966040160142,0.6499264204587313,0.6991892892813619,83.05439987386109,0.5
DDQ Steel,0.8449333022335073,61.579441419179815,circle,36.477895587518454,325.54201375693526,212.21480819310685,519.2451201157212,0.18140328426821437,1.18,1,1000.0,0.5758200996623986,0.6127581486600703,4.0,1.3983504596307454,17.895688522488935,0.9680534661903724,0.6490712554592707,89.90087076892866,0.5000705463164069
DDQ Steel,0.9984186760845167,55.4297687134535,circle,30.46245730747076,327.1081018145687,205.9602159513748,519.0025223599267,0.17599372038467434,1.18,1,,251.18037649972615,0.4945119671546357,4.0,1.8741553919380731,40.70500058121569,0.6422354545578837,0.6988926677742633,89.93828089420288,0.5
DDQ Steel,0.4965286032179569,37.72003280980309,circle,49.49897515115856,321.96367516881367,227.32248162323685,519.7169450242723,0.19368225313034587,1.18,0,,249.13689268694685,0.8585425038181087,4.0,,9.989997235942047,,0.33716473891272597,80.0212987981285,0.5
DDQ Steel,0.99908060276744,40.351169446839535,circle,21.09548938767095,323.59991301158146,197.29969241466452,519.5063912817329,0.1880125989604179,1.1800000000000002,0,,247.26866364453895,0.7613790561511729,4.0,,10.124715764524352,,0.6886557094080158,79.96424594627443,0.5
DDQ Steel,0.681256386038767,43.42566131826605,circle,42.62852076703033,323.832650492889,219.63195564349917,519.4665588558865,0.18693104113477627,1.18,1,,253.53004451480626,0.7340838227190797,4.0,2.0675451591860234,31.962071934488936,0.6458639052830099,0.37917810593949197,90.02217079443136,0.5
DDQ Steel,0.9981289409845424,41.47619847356332,circle,30.852436788104157,327.21053280183753,205.9798503570922,519.009559228545,0.1756414994575427,1.18,1,1000.0,67.867887565255,0.498105697988792,4.0,1.476947208439422,40.20665934196975,1.048671944607241,0.687945734323228,79.93886419326267,0.5
DDQ Steel,1.0053308245900028,65.08983964113887,circle,30.86730388682739,327.2534131317322,205.45164002656432,518.9919375485701,0.17597561818015253,1.18,1,,248.69141431328052,0.5024313172086069,4.0,1.6413448640935382,29.113077653571967,,0.6427758134198184,89.88717359275647,0.5
DDQ Steel,0.774541178542494,35.41343198306387,circle,26.699704913728205,319.93155334312655,203.77324155314562,519.988730111354,0.2001007895946608,1.18,0,,,1.0056257543791893,,,10.140118611438236,,,,0.5000582416127439
DDQ Steel,1.0090007947485913,61.0835799551272,circle,31.016209034317,327.1828489285041,205.97429250780198,518.9970966061991,0.17619475895160946,1.18,1,1000.0,114.45327171241559,0.5046295250311735,4.0,1.6996777670772336,33.414559325666794,0.9685982499059418,0.5300591952539166,89.79983953118085,0.5
DDQ Steel,1.0036699771624717,56.844593225519446,circle,23.59065929486005,324.6119323170421,199.3061120848872,519.3783266121744,0.18522595997850122,1.18,1,1000.0,2.6198228408480313,0.6904730892461314,4.0,1.3916171808622664,16.09886668284939,0.9671334135427153,0.6482294469198375,90.21449988293746,0.5000111207279639
DDQ Steel,0.9984181673203758,57.240034157029136,circle,30.860305071933276,327.1794623655686,206.0474513235422,519.0141708322409,0.1759942882084198,1.18,1,,251.23268844866865,0.501039620079286,4.0,1.7279641523439975,33.77377989673056,0.652398400763868,0.5004846296759201,87.90410197309795,0.5
DDQ Steel,0.6216397523111535,35.48119773940609,circle,36.41174724236884,319.9998119787702,214.16207017312064,519.9982955635248,0.20002978453926917,1.18,0,,,0.9914395615097368,,,9.818103084090517,,,,0.5000016001915698
DDQ Steel,1.0042427418493807,67.17995271708506,circle,30.746222680873615,327.1364445143071,206.22442312968454,519.00440066543,0.17594166710389827,1.18,1,,250.97677097072884,0.5010988389000308,4.0,1.5728839601436189,25.670243867157698,0.6467685079729578,0.6661737813854235,90.04290958237635,0.5
DDQ Steel,1.0038212833304632,52.89441284017655,circle,25.202201011331315,325.10952455321797,200.96424332843162,519.3046667323125,0.18277592087507338,1.18,1,,246.95486388205663,0.6488694199019258,4.0,1.7185222568282497,27.182993321318424,0.6509343429354878,0.5463726334360219,90.20727445230675,0.5
DDQ Steel,0.999558953851108,47.421698969819325,circle,30.96955675410876,327.21005199441197,206.21704156769303,519.0049122892465,0.1758896451342401,1.18,1,1000.0,62.79060771115076,0.5010368849808291,4.0,1.4862094404644832,35.55183292846271,1.050102399983816,0.6939814715058958,82.67528913682858,0.5
DDQ Steel,0.68164258821738,53.91991856912834,circle,42.80474874253986,323.8738410386955,219.44424230885545,519.4652688505607,0.18702971329744053,1.18,1,,249.19407528489052,0.7286741320964147,4.0,1.516047850107176,16.73773049338053,0.657300963009365,0.68164258821738,89.82164781057162,0.5
DDQ Steel,0.9993076714425688,58.40462574247822,circle,31.02943992193883,327.1898761231619,205.86657760338505,519.0059828509202,0.1758598513789735,1.18,1,1000.0,142.8748876200261,0.4906548311962802,4.0,1.7823487431529124,37.29791131964934,0.9654806927489626,0.6995102591407781,89.78097855519502,0.5
DDQ Steel,0.4603336046448488,35.31499145801201,circle,47.23091384576116,320.0667079434952,225.64358928252662,519.9880346034175,0.2001792704847892,1.18,0,,,0.998865527450396,,,10.424740240447298,,,,0.5000000000010231
DDQ Steel,0.834740812773418,42.44591636880568,circle,36.89340304003126,325.36677469118627,213.59230451584733,519.2537749176686,0.18185911803220053,1.18,1,,249.41470737672586,0.6170301297007296,4.0,,9.967867185434491,,0.5754002337468517,79.97674883581685,0.5
DDQ Steel,0.6511349572652984,52.847018100666915,circle,44.33398217660759,323.442109005658,221.4283298126631,519.517784116465,0.1883298383502486,1.18,0,1000.0,0.0,0.7526969725210713,4.0,1.4004644293034212,14.926540627769896,0.9570941675669675,0.6511349572652984,89.94558047897762,0.5000000003216313
DDQ Steel,0.9998760212918223,53.70861527297063,circle,30.677132351855533,327.18356997296445,205.8421860713229,518.998328489553,0.17567925864749348,1.18,1,,246.6201376386039,0.5138789340258257,4.0,1.479747258001563,36.82848671670753,0.6481460590696199,0.6813649683691138,76.78002138269193,0.5
DDQ Steel,0.5183472412432109,39.84684591422639,circle,48.647042174712496,322.38246513842324,226.36345951594043,519.69299884446,0.19269073397660488,1.18,0,,247.5557295386133,0.8398155376321282,4.0,2.05980537499125,22.90618031442898,,0.38474056411996005,89.99261783362782,0.5
DDQ Steel,1.0034836016304622,40.99904812983505,circle,16.303749542906477,321.72380253430595,192.05425698647596,519.783343382612,0.19454690320765955,1.18,0,,251.90987285787514,0.8847988349980778,4.0,1.7319256173574937,15.569139120970036,0.6537303288726264,0.5431841659039679,89.77805574023144,0.5
DDQ Steel,0.7650935987227884,45.32598899825527,circle,39.603761598271014,324.72455874539196,215.68016982763714,519.3434558021274,0.18413422937670776,1.18,1,,251.46031584912805,0.6686797612459816,4.0,2.064608795650904,36.902997440730644,0.6493080931692571,0.5355623668255771,90.19658209457603,0.5
DDQ Steel,0.6393310642834712,42.93098444118226,circle,44.292229406037386,323.58511160343863,220.93607633042095,519.5083538325911,0.1881032143758201,1.18,0,,250.51447457412917,0.7541049353049583,4.0,2.0576625827219064,29.843073208149953,,0.3829121939696273,90.00089801964386,0.5
DDQ Steel,1.0090505378922265,63.400136418017375,circle,31.10321453985568,327.2209667126752,205.85799908635587,518.9990127624507,0.17617116162671956,1.18,1,,250.04158295314073,0.5017689938224367,4.0,1.6981635866561577,30.689077138241867,,0.6096819185787532,89.99613581054119,0.5
DDQ Steel,0.9950456330435972,48.225676265273016,circle,30.891679477164978,327.1028962636044,205.7986976172721,518.9982535387519,0.17597714609470075,1.18,1,,247.0103381250189,0.5009840232207198,4.0,1.5143855298716833,42.13400235618321,0.6465396792784069,0.6718429737254605,74.69935184817331,0.5
DDQ Steel,0.9989468277777616,63.05241491479913,circle,30.856839340583992,327.1965535975565,205.81954396321154,518.9885507119086,0.17586314451699928,1.18,1,1000.0,165.93245499991949,0.4967216612730843,4.0,1.621758408732337,29.506941681535704,0.7476608203348196,0.5712220465859467,89.87818698878637,0.5
DDQ Steel,1.000086890481184,46.913112495454385,circle,30.855099672780558,327.2087728830319,205.86533422955674,519.0055520299117,0.17564731192636657,1.18,1,,248.67093466238404,0.49513942937963484,4.0,1.6894295631815326,46.883264836832474,0.6495769599073047,0.6831053364581735,77.36412428184985,0.5
DDQ Steel,1.0006967556747324,58.23441507272025,circle,24.516835488310207,324.770849172774,200.42083296452694,519.3306696910058,0.18420417473922124,1.18,1,,251.71643074950651,0.6535640594904559,4.0,1.5078726894146892,18.2653102215235,0.64831520481216,0.7150025995821682,90.00041598132209,0.5
DDQ Steel,1.000567593196714,51.14101308005503,circle,23.94623124128047,324.5912482552104,199.6651982002786,519.3553980056088,0.18456352223393788,1.18,1,,251.1412340615926,0.6818873358103982,4.0,1.7341776888283424,25.166305695500597,0.6505001207245503,0.5381999182205717,89.9915341270514,0.5
DDQ Steel,0.9903850934510293,61.55691707914434,circle,31.36071659422854,327.1084931596935,206.20466538995686,519.0206618242897,0.17584204934751488,1.18,1,,248.87744553347517,0.49773461476503233,4.0,1.74087602259548,33.346562994841875,,0.580480545548849,90.1255114173622,0.5
DDQ Steel,0.9875392139491184,42.22981422918329,circle,30.808774918562055,327.1879927685295,206.02716890700614,519.0051306525222,0.17603021255366366,1.18,1,1000.0,62.546046932976815,0.5008886728916228,4.0,1.6208575873493232,42.495547813706594,1.0475545171484095,0.6851672902754605,82.37643478071473,0.5
DDQ Steel,0.9879266855959713,48.018422571473465,circle,30.638916349342008,327.2349968209809,205.94395664683074,519.0049154695104,0.17607600756870898,1.18,1,,248.8533846361316,0.4976430056012132,4.0,1.5185195487722296,42.12580109068982,0.6480713920169128,0.6654266357523044,74.20184181364989,0.5
DDQ Steel,0.9981568775850835,53.66783814198542,circle,30.623827755553233,327.25182268149416,206.1769164697441,519.0071270211131,0.17578362668437583,1.18,1,,253.46961886142427,0.5031849332584085,4.0,1.9436227253764895,44.45453376907753,0.6475551910707471,0.698708708431135,89.89806039225684,0.5
DDQ Steel,1.005534665921727,53.191254366698224,circle,30.552353434994796,327.20025970939025,206.29244935770865,518.982001269151,0.17592357559552266,1.1799999999999997,1,,251.36612238783192,0.5016049673984216,4.0,1.9699575878325555,46.284294981148236,0.6470373309402516,0.703865854734613,90.28010762780445,0.5
2205 Dual Phase Steel,1.4188633110700895,24.301084181906067,circle,24.47308676344258,583.3503349084141,293.4132595244295,914.2652044486451,0.15563190244552505,0.9000000000000001,1,1100.0,145.67069945184642,0.5,1.0,1.67,13.75,,0.7897457319522003,90.0,0.4
2205 Dual Phase Steel,1.5728050558218873,25.647663416520565,circle,19.475064769065334,569.6631836067764,275.74556549939075,973.7652456886608,0.15997815743191166,0.9000000000000001,1,1100.0,128.96852438302622,0.5,1.0,1.67,13.75,1.33,1.100963539075321,90.0,0.4
2205 Dual Phase Steel,2.0012613084044606,30.238283237448698,circle,24.946573624402948,520.557290964986,216.6165778541695,798.8925658239648,0.14987594196234058,0.8999999999999999,1,,74.10554682784075,0.5,1.0,1.67,13.75,,1.3467404714193056,90.0,0.4
2205 Dual Phase Steel,2.009000559177302,30.141365911229755,circle,18.547449350995326,522.8702820686331,218.77242251226056,914.625194461762,0.15691548842164835,0.9,1,,74.15005732918416,0.5,1.0,1.67,13.75,1.33,1.3411340241790743,90.0,0.4
2205 Dual Phase Steel,1.9953272001494062,29.88144663116887,circle,25.01084042872288,522.21652150421,221.5120008471639,803.0487151061379,0.14977270294816514,0.9000000000000001,1,,74.6576097736852,0.5,1.0,1.67,13.75,,1.3095275016554906,90.0,0.4
2205 Dual Phase Steel,1.6221423727879591,26.386993341298375,circle,24.50274296015706,561.6085818397444,268.3894355351074,875.468860740281,0.15373553343665478,0.9000000000000001,1,1100.0,121.56841789627431,0.5,1.0,1.67,13.75,,0.971483802646023,90.0,0.4
2205 Dual Phase Steel,1.9882551605458816,30.05387446300844,circle,20.59943688433257,520.0571961493953,220.66465899810473,875.0097689016897,0.15478163313749202,0.9000000000000001,1,,75.47316464577138,0.5,1.0,1.67,13.75,1.33,1.3267542159110068,90.0,0.4
2205 Dual Phase Steel,1.3595300345098942,23.63447451767147,circle,24.267879444870225,590.0112574132252,302.92447822317496,925.1486383400475,0.15637565030866774,0.9000000000000001,1,1100.0,155.23954125167432,0.5,1.0,1.67,13.75,,0.7242590713198738,90.0,0.4
2205 Dual Phase Steel,1.991105785783995,29.957173210125035,circle,20.97191244051887,521.6433737057707,218.70947131759647,870.4577598251402,0.15459923494157612,0.9,1,,74.23904794992579,0.5,1.0,1.67,13.75,1.33,1.343886073195193,90.0,0.4
2205 Dual Phase Steel,1.6218023293339223,26.128848390382682,circle,24.70110718858286,563.732150390417,267.489483005951,876.4199461110425,0.1539099045497893,0.9000000000000001,1,1100.0,122.51839359963977,0.5,1.0,1.67,13.75,,0.9614210057621091,90.0,0.4
2205 Dual Phase Steel,1.539567043757982,25.426923556244983,circle,24.478903624667073,571.6341053025224,278.23711785380266,892.3044114204939,0.1546485340556404,0.9,1,1100.0,132.25043362996234,0.5,1.0,1.67,13.75,,0.8837814658028521,90.0,0.4
2205 Dual Phase Steel,2.010006366676311,30.048511242768477,circle,18.99571681206098,523.2663482231043,219.7242650311175,902.8014240224378,0.15684227011485505,0.8999999999999999,1,,75.23482153950762,0.5,1.0,1.67,13.75,1.33,1.3399820438256416,90.0,0.4
2205 Dual Phase Steel,2.007763620031709,30.13366285615014,circle,21.229562390643512,521.5408604409857,218.01939197603647,866.6450395022696,0.15407718016276076,0.9000000000000001,1,,73.84494701602499,0.5,1.0,1.67,13.75,1.33,1.3247793327273125,90.0,0.4
AA1050,0.8782180198040482,19.782647266101616,circle,33.01823627696871,127.35133229500214,61.89924094574343,140.15187176240255,0.20144284647881772,0.6000000000000001,0,377.35334370262785,184.2866089181509,1.9864577716098395,1.0,1.8953372909358281,10.116276448225708,100.16281040534908,0.42275669111382375,45.20217431850081,0.5
